"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"NIC.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.12_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.13_1",0.739016690856568,0.986144712474307,0.741118024069409,0.2,1,0,33,30,33,27,"N"
"NIC.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.17_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
