"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.424012249122107,1.02039968541332,0.431571822042015,0.6,1,1,25,14.5,3,25,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.159200104718773,0.976931659860249,0.167155595495917,4.2,5,3,16,4.16666666666667,16,2,"N"
"BRA.6_1",0.11111264107998,1.0261065750009,0.11932309946141,3.4,4,10,18,4.16666666666667,0,2,"Y"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",0.802927120842742,1.01046708699186,0.803830991181916,0.2,1,0,34,30,26,34,"N"
"BRA.10_1",0.375418750468148,0.986605363335664,0.378350269461268,6.2,4,3,19,2.1,0,19,"N"
"BRA.12_1",0.109571557759373,0.970540932622321,0.121237295791136,2,4,2,17,6.75,17,5,"N"
"BRA.11_1",1.349869142242e-06,1.12266533769744,0.00040601027635477,3,3,14,27,5.2,3,2,"Y"
"BRA.13_1",0.397598726817062,1.0378691053425,0.423746535223687,0.2,1,1,41,30,19,41,"N"
"BRA.14_1",1.07919716232363e-05,1.0870785788993,0.000271856344969824,16,16,50,14,1.06666666666667,0,3,"Y"
"BRA.15_1",0.400420230849824,0.983768424985619,0.405179281293029,1.4,2,3,17,7.85714285714286,5,15,"N"
"BRA.16_1",0.227013116294173,0.944924736979256,0.283564216352574,0.2,1,0,43,30,43,17,"N"
"BRA.17_1",0.00293171850139262,1.0569341133491,0.00698595833207667,10.6,3,22,13,0.722222222222222,2,1,"Y"
"BRA.18_1",0.15245172284014,0.975116806515098,0.161813419453864,4.2,5,1,26,4.63636363636364,5,26,"N"
"BRA.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.20_1",0.247613301011718,1.0301946927717,0.264099621399574,0.6,1,2,29,14.5,13,6,"N"
"BRA.21_1",0.676599636424592,1.0177073663215,0.680602924600695,0.2,1,1,36,30,24,36,"N"
"BRA.22_1",0.0894524923071044,0.961300278428026,0.108883467839125,1,2,0,30,11.4,30,8,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",0.0255010831116106,0.938021606250059,0.0519006128451004,0.6,1,0,41,14.5,41,1,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
