"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.448120293418032,0.967587165480422,0.468171109014631,0.2,1,0,38,30,38,22,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.43390530001317,0.984906608121563,0.437921887080067,2,2,1,26,7.85714285714286,1,26,"N"
"BRA.6_1",0.245805383178475,1.01801176799037,0.250890068521275,4,4,7,10,3.13333333333333,4,2,"Y"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.10_1",0.0253396001803597,1.03608823092604,0.0318168461024434,13.2,14,56,19,2.26315789473684,0,0,"Y"
"BRA.12_1",6.60316963251306e-05,0.702743553742298,0.0516030152420056,0.4,1,0,52,19.6666666666667,52,5,"N"
"BRA.11_1",0.0118476885472719,0.955556041043664,0.018780295415118,3.2,3,1,29,4.63636363636364,4,29,"N"
"BRA.13_1",0.0119963401792401,0.799213634884844,0.158948600718813,0.2,1,0,54,30,54,6,"N"
"BRA.14_1",5.48489079710279e-08,0.898187654048898,3.62950827468179e-05,11.8,16,7,11,1.81818181818182,6,0,"Y"
"BRA.15_1",0.115496210055467,0.959068251796845,0.140507882055564,1,2,2,22,14.5,22,17,"N"
"BRA.16_1",0.867976655970435,1.00694159942004,0.868248185579695,0.2,1,0,33,30,27,33,"N"
"BRA.17_1",9.52556102401525e-05,0.935266581226411,0.000604737185749013,6,3,6,13,1.38461538461538,0,13,"N"
"BRA.18_1",0.0336935373490972,1.05246707893084,0.0527993631540707,1.2,2,5,20,11.4,2,3,"N"
"BRA.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.20_1",0.841426484521804,0.99600358243004,0.841523589157742,1,1,3,25,9.33333333333333,10,4,"N"
"BRA.21_1",NA,NA,NA,0.2,1,0,59,30,59,1,"N"
"BRA.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
