"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.00841803318203249,1.11697309327128,0.0542357583351729,0.4,1,2,46,19.6666666666667,4,9,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.00697897317076357,1.04833830210343,0.0120828459314222,4.2,5,18,18,4.16666666666667,1,2,"Y"
"BRA.6_1",0.310089804341259,1.01744516160497,0.315258260963326,5.4,11,7,18,5.2,9,1,"N"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",0.000995468596004079,2.0436974359887,0.169515428361077,0.2,1,1,59,30,1,59,"N"
"BRA.10_1",3.55181775324453e-07,1.11075684720008,9.94383300954718e-05,6,4,28,21,2.44444444444444,3,0,"Y"
"BRA.12_1",0.409023219317281,1.01517939526864,0.412948377194049,2,4,8,18,6.75,12,3,"Y"
"BRA.11_1",0.0525321419898693,1.12426172758399,0.168096044021131,0.2,1,1,52,30,8,52,"N"
"BRA.13_1",0.264749097445214,0.950010923698573,0.313093109688307,0.2,1,0,42,30,42,18,"N"
"BRA.14_1",1.13506495313942e-07,1.14210402468759,0.000251535779360431,6,5,30,39,3.76923076923077,0,1,"Y"
"BRA.15_1",0.110176921666869,1.04010870494226,0.131695412969392,0.8,1,4,37,11.4,14,5,"Y"
"BRA.16_1",0.350114732228774,1.04247875386151,0.383156324695562,0.2,1,1,42,30,18,42,"N"
"BRA.17_1",9.74926586128078e-08,1.1096160299327,4.07538182476603e-05,9.8,8,31,17,1.81818181818182,1,0,"Y"
"BRA.18_1",0.000182564029956089,1.08645864779157,0.00210635966574773,4,5,20,38,5.2,7,0,"Y"
"BRA.19_1",0.192606997889447,0.939434702015415,0.25756432033944,0.4,2,0,44,30,44,16,"N"
"BRA.20_1",0.0279381244907601,1.16688821017463,0.159962993850209,0.2,1,1,54,30,6,54,"N"
"BRA.21_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.22_1",0.00401587788192437,1.07882642185759,0.0161401242494616,1,2,5,41,11.4,5,8,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",0.872846877924882,1.00320771915378,0.872891039220265,1,1,3,20,9.33333333333333,16,1,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
