"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"CAN.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.3_1",0.0446344535461772,0.945710036758166,0.0721092324160818,1,2,0,30,14.5,30,11,"N"
"CAN.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.9_1",0.0134653989291309,0.906104841735054,0.05963051131594,1,3,0,42,19.6666666666667,42,11,"N"
"CAN.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.11_1",0.178280903206937,1.04421002143475,0.210354962502529,0.8,3,1,30,19.6666666666667,6,23,"N"
"CAN.12_1",0.841426484521804,0.99600358243004,0.841523589157742,1.8,3,4,11,9.33333333333333,6,11,"N"
"CAN.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
