"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.484774180761868,0.982575244239319,0.490197777541029,0.6,1,1,25,14.5,13,25,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.0257247754247187,0.964976888227316,0.0323739970654564,5.4,5,6,19,3.13333333333333,3,1,"Y"
"BRA.6_1",0.420329559662861,0.987544848023451,0.422831089609197,4,4,12,18,3.76923076923077,5,4,"Y"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",0.557552562356446,0.975301805366654,0.567837987985701,0.2,1,0,36,30,36,24,"N"
"BRA.10_1",0.00464600072031318,0.956026754373067,0.00787064225615011,7.6,4,8,19,1.58333333333333,3,0,"Y"
"BRA.12_1",0.0000194807400272223,0.902815456489073,0.0010725090270844,2,4,0,27,6.75,27,5,"N"
"BRA.11_1",0.0308576547458292,1.03900331960397,0.0399665899264144,3.2,3,12,17,4.63636363636364,9,3,"Y"
"BRA.13_1",0.999999917627776,1,0.999999999999999,0.2,1,0,31,30,29,31,"N"
"BRA.14_1",0.218101947430369,0.980186070619852,0.224511103618817,16.4,16,17,8,1,5,4,"Y"
"BRA.15_1",0.00191336083316651,0.932511862624964,0.00769480086296379,1.4,2,1,17,7.85714285714286,15,15,"N"
"BRA.16_1",0.857637968722778,1.00538174195111,0.857808151873742,0.4,1,1,50,19.6666666666667,2,50,"N"
"BRA.17_1",0.00181705662470155,0.935068852051737,0.00676979802535177,11,3,11,8,0.631578947368421,2,0,"Y"
"BRA.18_1",0.0000166814196973508,0.909566113037958,0.000680869380428309,4.2,5,1,26,4.63636363636364,15,26,"N"
"BRA.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.20_1",0.727661978232135,0.99135768791499,0.728464621877725,0.6,1,1,23,14.5,23,6,"N"
"BRA.21_1",0.676599636424592,0.982600728944803,0.680602924600695,0.2,1,0,34,30,34,26,"N"
"BRA.22_1",0.000149544784387223,0.887192406512411,0.0067066090711337,1,2,0,40,11.4,40,8,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",0.0000087544707582099,0.774277231257704,0.0176400228087252,0.6,1,0,51,14.5,51,1,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
