"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"CAN.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.3_1",0.108354090813916,1.03777123271004,0.127156502545518,1.8,4,4,22,11.4,2,11,"N"
"CAN.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.6_1",0.448120293418032,0.967587165480422,0.468171109014631,0.4,2,0,38,30,38,22,"N"
"CAN.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.8_1",0.448120293418032,0.967587165480422,0.468171109014631,0.8,4,0,38,30,38,22,"N"
"CAN.9_1",0.274654828497116,1.03480421811995,0.297084810394763,1,3,3,34,19.6666666666667,14,11,"N"
"CAN.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.11_1",0.274654828497116,1.03480421811995,0.297084810394763,1,3,3,35,19.6666666666667,2,35,"N"
"CAN.12_1",0.108354090813916,1.03777123271004,0.127156502545518,1.2,2,4,22,11.4,2,11,"N"
"CAN.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
