"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.0279381244907601,1.16688821017463,0.159962993850209,0.2,1,1,54,30,6,54,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.00210396256230916,1.06303245510027,0.00629476555261185,3.8,5,16,24,5.2,2,5,"Y"
"BRA.6_1",0.000983771123277299,1.06491117062425,0.00354020435181202,5.4,11,7,24,5.2,1,1,"N"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.10_1",2.66428579198674e-09,1.19093120947271,0.000308614731464281,4.8,4,22,25,3.42857142857143,0,0,"Y"
"BRA.12_1",0.00516830606997587,1.05778708215081,0.0116583802693147,2,4,8,24,6.75,4,3,"Y"
"BRA.11_1",2.81715906852442e-05,58620580625020346368,0.999515740520561,0.2,1,1,60,30,0,60,"N"
"BRA.13_1",0.676599636424592,0.982600728944803,0.680602924600695,0.2,1,0,34,30,34,26,"N"
"BRA.14_1",6.43376614828384e-06,1.1503352540092,0.00241378882098415,2.6,3,13,47,5.88888888888889,5,0,"Y"
"BRA.15_1",0.0019796276231101,1.09719676268729,0.0152914094625647,0.8,1,4,45,11.4,6,5,"Y"
"BRA.16_1",0.0873144294508117,1.09772612436952,0.186158002547629,0.2,1,1,50,30,10,50,"N"
"BRA.17_1",4.78969399697604e-08,1.12360137707183,6.29011365209394e-05,7.8,8,21,24,2.64705882352941,0,0,"Y"
"BRA.18_1",9.72692926204388e-10,1.31297068676811,0.00227351459282673,3.6,5,18,46,5.88888888888889,0,1,"Y"
"BRA.19_1",0.557552562356446,0.975301805366654,0.567837987985701,0.4,2,0,36,30,36,24,"N"
"BRA.20_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.21_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.22_1",0.000554449554112657,1.13800748841962,0.0170524112311992,0.8,2,4,49,14.5,6,1,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",0.0734158978173908,1.03844066947682,0.0891031047698049,1,1,3,24,9.33333333333333,8,1,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
