"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"HND.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.4_1",0.000000145258216455169,1.12051918999838,0.000100273705115296,5.8,5,25,35,3.42857142857143,0,0,"Y"
"HND.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.10_1",0.0379243345900659,1.0510133590644,0.0572934600132732,2.4,4,12,39,7.85714285714286,13,3,"Y"
"HND.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.12_1",0.0157513432310648,1.05473439577885,0.0284175234238181,2.2,3,10,35,7.85714285714286,0,17,"Y"
"HND.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.17_1",0.0441054865725031,1.06428369749298,0.0784653361274744,0.8,2,3,35,14.5,0,23,"N"
"HND.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
