"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"GTM.1_1",0.0508580922030623,1.05539786238585,0.078390376297098,0.6,1,3,41,14.5,13,3,"N"
"GTM.2_1",1,1,0.999999999999999,0.4,1,0,28,19.6666666666667,26,5,"N"
"GTM.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.5_1",NA,NA,NA,0.2,1,0,59,30,59,1,"N"
"GTM.6_1",0.172749343391227,1.03622298045637,0.194083373471178,0.6,1,2,32,14.5,13,5,"N"
"GTM.7_1",0.109102850938898,0.969557500423377,0.121675945051878,1.6,2,1,18,6.75,13,15,"N"
"GTM.8_1",0.817119110539944,0.996554866479728,0.817191137052397,9,5,32,10,1.58333333333333,10,0,"Y"
"GTM.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.11_1",0.557552562356446,1.02532364289438,0.567837987985701,0.2,1,1,38,30,22,38,"N"
"GTM.12_1",0.739016690856568,0.986144712474307,0.741118024069409,0.2,1,0,33,30,33,27,"N"
"GTM.13_1",0.000000239137363688968,0.851464632531873,0.0010614881940182,21.8,7,19,11,0.409090909090909,11,0,"Y"
"GTM.14_1",0.00484833477114865,0.95242375992006,0.00903963972961382,14.2,5,27,11,0.878787878787879,11,0,"Y"
"GTM.15_1",0.2265328013434,1.02014871703045,0.233007811676619,5,7,17,19,3.76923076923077,12,4,"Y"
"GTM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.17_1",0.0141847425139293,0.962400015032018,0.0192569867311992,6.6,6,5,11,1.95238095238095,11,2,"N"
"GTM.18_1",0.952336895463319,0.998215063659045,0.952343143542336,0.4,1,1,20,19.6666666666667,19,20,"N"
"GTM.19_1",0.688871187621172,0.992003312855909,0.689604543245458,1.4,2,2,22,9.33333333333333,22,1,"N"
"GTM.20_1",0.124695795284167,1.0242912588758,0.132070644235146,8.6,6,36,17,2.1,12,0,"Y"
"GTM.21_1",0.000165872399990441,0.933794387733255,0.00103133280232226,2.2,1,1,17,4.16666666666667,10,17,"N"
"GTM.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
