"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"HTI.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.8_1",0.0279381244907602,0.856980121386559,0.15996299385021,0.6,3,0,52,30,52,8,"N"
"HTI.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HTI.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
