"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"DOM.1_1",0.133657634244644,1.07894647470375,0.215604238657923,0.4,2,2,48,30,12,48,"N"
"DOM.2_1",0.15836620009276,0.955345446872008,0.192622180509392,0.4,1,1,32,19.6666666666667,24,32,"N"
"DOM.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.4_1",0.578677834713284,1.00873986184741,0.579672763487899,3.2,3,7,14,3.76923076923077,10,3,"Y"
"DOM.5_1",0.0127339555770692,0.958530874438389,0.0188204930591677,3,3,1,24,4.16666666666667,24,1,"N"
"DOM.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.7_1",0.161507822579368,1.07130015698806,0.23495962297512,0.2,1,1,47,30,13,47,"N"
"DOM.8_1",0.23202744857442,0.973406269266109,0.245135285070498,0.8,1,1,18,11.4,18,9,"N"
"DOM.9_1",0.00498729848880763,1.13354166043202,0.0505673290382949,0.4,1,2,49,19.6666666666667,5,5,"N"
"DOM.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.12_1",1,1,1,1,1,1,19,9.33333333333333,12,13,"N"
"DOM.13_1",0.0577451291013001,1.05344373638968,0.085237743623095,0.6,1,2,33,14.5,9,4,"N"
"DOM.14_1",0.0653402930503828,0.950985713230499,0.0926913195994972,0.6,1,1,35,14.5,15,35,"N"
"DOM.15_1",0.433584886309073,0.97632402044178,0.444313705828579,0.4,1,1,42,19.6666666666667,14,42,"N"
"DOM.16_1",0.10896621740739,1.08764391565265,0.199344595078157,0.2,1,1,49,30,11,49,"N"
"DOM.17_1",0.00556904939811764,1.09103399474262,0.0267925953863489,0.6,1,3,45,14.5,8,3,"N"
"DOM.18_1",0.555917813266014,1.01075927051929,0.557596530734487,2.2,4,4,24,6.75,1,11,"N"
"DOM.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.20_1",0.965016373696423,1.00096231557348,0.965017623442815,0.8,1,3,34,11.4,13,7,"N"
"DOM.21_1",0.00516830606997587,1.05778708215081,0.0116583802693147,1.4,1,5,25,6.75,4,3,"Y"
"DOM.22_1",0.095815252922034,1.03721246306079,0.112859033370767,1,1,4,33,9.33333333333333,15,1,"Y"
"DOM.23_1",0.692750828787528,0.991346772259959,0.693620988794445,0.8,1,0,26,11.4,26,2,"N"
"DOM.24_1",0.952444515750129,0.999111227708637,0.952445782279017,9.4,7,16,10,1.69565217391304,4,5,"Y"
"DOM.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.26_1",0.178280903206937,1.04421002143475,0.210354962502529,0.4,1,1,29,19.6666666666667,3,29,"N"
"DOM.27_1",0.199014778366617,0.976556488801258,0.208278394299904,1.6,2,1,17,6.75,10,17,"N"
"DOM.28_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.30_1",0.00330530131149931,1.06155394894682,0.00881060808504055,1.8,2,7,20,6.75,6,2,"Y"
"DOM.29_1",0.85763796872277,0.99464706615751,0.857808151873742,0.4,1,1,21,19.6666666666667,21,18,"N"
"DOM.31_1",0.00119020411976445,1.14525368419879,0.0283144622823947,51.4,36,102,4,0.319148936170213,0,1,"Y"
"DOM.32_1",0.00318220963623628,1.50772633135355,0.161936990083142,0.2,1,1,58,30,2,58,"N"
