"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"HND.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.4_1",0.00000222161075436045,0.889820475957307,0.000567233798499214,3.6,5,0,35,5.2,35,4,"N"
"HND.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.6_1",0.0382280258922939,0.961150615011156,0.049754923062388,3.8,4,0,30,5.2,30,2,"N"
"HND.7_1",0.305800648120833,1.04737567311423,0.346263614163528,0.2,1,1,43,30,17,43,"N"
"HND.8_1",0.50150798103599,1.02932778900132,0.516248955776063,0.2,1,1,39,30,21,39,"N"
"HND.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.10_1",0.245124006434918,0.967823319644955,0.265122547339848,0.6,1,1,26,14.5,21,26,"N"
"HND.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.12_1",0.0508580922030623,0.947509972911428,0.0783903762970981,1.2,3,2,26,14.5,23,26,"N"
"HND.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"HND.17_1",0.0107112412073872,0.900926923771864,0.0567007548859747,0.6,2,0,45,19.6666666666667,45,6,"N"
"HND.18_1",0.987021165485577,1.00026465966529,0.9870211914986,3.4,4,7,19,3.42857142857143,16,0,"Y"
