"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"CUB.1_1",0.0107112412073872,1.10996793814681,0.0567007548859748,0.4,1,2,41,19.6666666666667,0,18,"N"
"CUB.2_1",0.659245592256879,0.992946086711069,0.659807674507255,2.4,2,4,10,4.16666666666667,6,7,"N"
"CUB.3_1",0.232929532148817,1.01986357268283,0.239263485590246,2.2,2,5,13,4.63636363636364,2,2,"Y"
"CUB.4_1",0.638121145330825,1.0099051393342,0.639394208149046,1,1,4,26,9.33333333333333,14,4,"Y"
"CUB.5_1",0.0390559081512389,1.14265721839562,0.162940192211706,0.2,1,1,53,30,7,53,"N"
"CUB.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.7_1",0.0759806573044826,1.03020472442734,0.0851536963607288,3.8,6,4,23,4.63636363636364,1,6,"N"
"CUB.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.11_1",0.368530993279545,1.01410281717865,0.371745040932162,3,3,9,12,3.76923076923077,12,0,"Y"
"CUB.12_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.13_1",0.000273314567142413,1.06770498220609,0.00135780870566159,10.2,10,37,7,1.21428571428571,0,1,"Y"
"CUB.14_1",0.0771472686648258,0.968982447449486,0.0877982173110649,1.8,2,0,25,5.88888888888889,25,5,"N"
"CUB.15_1",0.646323335167484,1.0072963623057,0.646930691732102,12,9,21,10,1.21428571428571,0,1,"Y"
"CUB.16_1",0.940442893838743,1.00111706765723,0.940445324210407,6,3,14,5,1.95238095238095,1,1,"Y"
