"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"DOM.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.4_1",0.00000426156274191403,1.09517410819995,0.000215749746937111,4,4,17,28,3.13333333333333,3,0,"Y"
"DOM.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.7_1",0.470302605661594,1.02225631172309,0.47908541536552,0.4,1,1,25,19.6666666666667,10,25,"N"
"DOM.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.9_1",0.0624258941435102,1.03586453726443,0.074543278201595,1.4,1,4,26,6.75,5,7,"N"
"DOM.10_1",0.739016690856568,1.01404995367356,0.741118024069409,0.2,1,0,35,30,25,35,"N"
"DOM.11_1",0.00140434842047921,1.06413413725224,0.00464724368366524,2.4,2,7,28,5.2,1,0,"Y"
"DOM.12_1",0.16954293700498,1.02871964347814,0.182457764555182,1,1,2,25,9.33333333333333,10,2,"N"
"DOM.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.17_1",0.0115524714450892,1.05791984008969,0.0232239691486777,1.6,3,7,28,7.85714285714286,5,0,"Y"
"DOM.18_1",0.0107112412073872,1.10996793814681,0.0567007548859752,0.4,1,2,47,19.6666666666667,6,6,"N"
"DOM.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.20_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.21_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.24_1",0.557552562356446,0.975301805366654,0.567837987985701,0.2,1,0,36,30,36,24,"N"
"DOM.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.26_1",0.00556904939811764,1.09103399474262,0.0267925953863489,1,2,5,45,14.5,7,5,"N"
"DOM.27_1",0.00715956442083387,1.04587410563851,0.0116828442719394,4,3,13,23,3.76923076923077,6,3,"Y"
"DOM.28_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.30_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.29_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.31_1",0.00000269097527150208,1.12905097915187,0.00077791099315728,1.8,2,8,23,5.88888888888889,0,1,"Y"
"DOM.32_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
