"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.516747093344406,1.0164181918702,0.521225866823891,0.6,1,1,25,14.5,4,25,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.0877293926016011,0.971836284593973,0.0968462277462069,4.2,5,3,17,4.16666666666667,17,2,"N"
"BRA.6_1",0.203694880119739,1.02059964586,0.210183419971211,3.4,4,10,18,4.16666666666667,1,2,"Y"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",0.867976655970435,1.00694159942004,0.868248185579695,0.2,1,0,33,30,27,33,"N"
"BRA.10_1",0.204840891510776,0.980771965153928,0.210583451810496,6.2,4,3,19,2.1,1,19,"N"
"BRA.12_1",0.0651312478043579,0.965753494984099,0.0772636580865042,2,4,2,18,6.75,18,5,"N"
"BRA.11_1",5.39740486193985e-07,1.12599083828202,0.000280477860890172,3.2,3,15,26,4.63636363636364,0,3,"Y"
"BRA.13_1",0.448120293418032,1.03349861973777,0.468171109014631,0.2,1,1,40,30,20,40,"N"
"BRA.14_1",0.000228129385946851,1.0677187891699,0.00116938259652848,16,16,47,13,1.06666666666667,1,3,"Y"
"BRA.15_1",0.29117017479342,0.979547251575535,0.298902439366301,1.4,2,3,17,7.85714285714286,6,15,"N"
"BRA.16_1",0.192606997889447,0.939434702015415,0.25756432033944,0.2,1,0,44,30,44,16,"N"
"BRA.17_1",0.0295078878392253,1.03936450441186,0.038527490752453,10.6,3,19,12,0.722222222222222,3,1,"Y"
"BRA.18_1",0.0898332977565622,0.970296256957145,0.100390201492666,4.2,5,1,26,4.63636363636364,6,26,"N"
"BRA.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.20_1",0.316108241624254,1.0258961485728,0.328644980100576,0.6,1,2,28,14.5,14,6,"N"
"BRA.21_1",0.739016690856568,1.01404995367356,0.741118024069409,0.2,1,0,35,30,25,35,"N"
"BRA.22_1",0.0593590737742841,0.956519288788015,0.0792513225594498,1,2,0,31,11.4,31,8,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",0.0160476538248773,0.931629386125396,0.0409691204380876,0.6,1,0,42,14.5,42,1,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
