"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"GTM.1_1",0.0940890838101732,0.945329701117633,0.135426270645286,0.4,1,0,56,19.6666666666667,56,2,"N"
"GTM.2_1",0.00841803318203249,1.11697309327128,0.0542357583351732,0.4,1,2,48,19.6666666666667,6,5,"N"
"GTM.3_1",0.350114732228774,0.959252163457372,0.383156324695561,0.2,1,0,40,30,40,20,"N"
"GTM.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.5_1",0.00354049635756726,0.918939639843971,0.018411104012299,0.8,1,0,39,11.4,39,0,"N"
"GTM.6_1",0.16954293700498,0.972082147298134,0.182457764555181,1.8,3,1,34,9.33333333333333,8,34,"N"
"GTM.7_1",0.0491308013970526,0.96829543162621,0.0574052452451262,4.4,4,3,18,3.42857142857143,9,1,"N"
"GTM.8_1",0.905055297324906,1.00178010719807,0.905065375985275,6.4,3,13,10,1.69565217391304,0,2,"Y"
"GTM.9_1",0.00678975925756609,0.748496561822354,0.159820903773317,0.2,1,0,55,30,55,5,"N"
"GTM.10_1",0.044105486572503,0.939599095951197,0.0784653361274743,0.6,1,0,40,14.5,40,4,"N"
"GTM.11_1",0.881459056295991,0.996299353368917,0.881513830392025,0.6,1,1,40,14.5,2,40,"N"
"GTM.12_1",0.161507822579368,1.07130015698806,0.23495962297512,0.2,1,1,47,30,13,47,"N"
"GTM.13_1",0.000000460539515523273,1.15126484724751,0.000704070186133868,20.2,7,56,13,0.55,0,0,"Y"
"GTM.14_1",0.0026263970130338,1.0540806829392,0.00584657155364174,11.6,5,39,11,1.06666666666667,0,3,"Y"
"GTM.15_1",0.000115065273843085,1.08348545612821,0.00133122088934611,3.8,7,17,25,5.2,1,0,"Y"
"GTM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.17_1",0.0382546591606122,1.03296144947525,0.0452608826984133,7.6,6,23,11,1.58333333333333,2,2,"Y"
"GTM.18_1",0.0870071989697748,1.07176932229009,0.146390716395609,0.2,1,1,40,30,20,40,"N"
"GTM.19_1",0.019810435676705,1.04796944856709,0.0307075775017691,2.2,3,6,30,6.75,2,1,"N"
"GTM.20_1",0.00106298295965868,1.0600752018491,0.00320735198837194,5.2,6,24,22,3.42857142857143,0,0,"Y"
"GTM.21_1",0.542350669983382,0.990744831911953,0.543538421032243,2.6,1,4,12,3.42857142857143,8,1,"N"
"GTM.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
