"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"GTM.1_1",0.000116273445189163,0.846459768890459,0.0160620592893325,0.6,1,0,48,14.5,48,3,"N"
"GTM.2_1",0.0390299470278836,1.05947385758602,0.0663557794099399,1.4,4,7,42,11.4,13,2,"Y"
"GTM.3_1",0.140045682255775,1.04936036922507,0.176337476199688,0.4,1,2,42,19.6666666666667,16,1,"N"
"GTM.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.5_1",0.350114732228774,1.04247875386151,0.383156324695562,0.2,1,1,42,30,18,42,"N"
"GTM.6_1",0.092822311867704,0.955928087292752,0.119074231339838,0.6,1,1,29,14.5,18,29,"N"
"GTM.7_1",0.924783810156055,0.997456163933651,0.92480400726996,1.4,3,6,29,14.5,17,0,"Y"
"GTM.8_1",0.000000194567961742109,0.880032827612737,0.000257518461826737,6.6,5,1,31,3.13333333333333,13,31,"N"
"GTM.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.11_1",0.598024105421453,1.01169198945002,0.599970983665576,2,3,9,38,9.33333333333333,13,2,"Y"
"GTM.12_1",0.0390299470278836,1.05947385758602,0.0663557794099399,1.2,3,6,42,14.5,13,2,"N"
"GTM.13_1",0.0000133460109803529,0.917993789558689,0.000357753663650365,5.2,3,7,27,2.875,13,3,"Y"
"GTM.14_1",0.00484833477114865,0.95242375992006,0.00903963972961382,8.8,4,17,27,2.44444444444444,13,0,"Y"
"GTM.15_1",0.00150193946224797,0.940183011995205,0.00483558773884973,4,7,3,28,4.63636363636364,13,3,"Y"
"GTM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.17_1",0.359370445752046,0.982875491186347,0.364708603281955,2.6,3,8,27,6.75,13,0,"Y"
"GTM.18_1",0.0119963401792401,0.799213634884844,0.158948600718813,0.2,1,0,54,30,54,6,"N"
"GTM.19_1",0.462732511141264,0.982891840859889,0.468017135447947,0.8,1,2,39,11.4,14,2,"N"
"GTM.20_1",0.00000435975149892798,0.906506908313906,0.000332294210531542,7.6,6,2,28,2.875,16,1,"N"
"GTM.21_1",0.764798587849008,0.991068699251349,0.765567611121906,0.4,1,1,26,19.6666666666667,18,26,"N"
"GTM.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
