"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"CAN.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.3_1",0.881459056295991,1.00371439228438,0.881513830392027,1.4,3,3,35,14.5,0,35,"N"
"CAN.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.8_1",2.81715906852442e-05,58620580625020346368,0.999515740520561,0.6,3,3,60,30,0,60,"N"
"CAN.9_1",0.548222692275155,1.01835862161364,0.553677046506914,0.8,3,1,47,19.6666666666667,0,47,"N"
"CAN.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CAN.11_1",0.044634453546177,1.05740656346203,0.072109232416082,1.8,5,6,24,14.5,0,11,"N"
"CAN.12_1",0.314699709756957,1.02064329071036,0.322372547726743,2.4,4,8,12,9.33333333333333,0,11,"N"
"CAN.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
