"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"GTM.1_1",0.0160476538248772,0.931629386125396,0.0409691204380876,0.6,1,0,41,14.5,41,3,"N"
"GTM.2_1",0.108354090813916,1.03777123271004,0.127156502545518,1.6,4,7,42,9.33333333333333,6,2,"Y"
"GTM.3_1",0.0134653989291308,1.10362504860381,0.0596305113159395,0.4,1,2,49,19.6666666666667,9,1,"N"
"GTM.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.5_1",0.10896621740739,1.08764391565265,0.199344595078157,0.2,1,1,49,30,11,49,"N"
"GTM.6_1",0.0810106756793849,0.960127946059159,0.100655846464425,0.8,1,1,29,11.4,11,29,"N"
"GTM.7_1",0.23202744857442,0.973406269266109,0.245135285070499,1.8,3,6,29,9.33333333333333,10,0,"Y"
"GTM.8_1",0.0000318348835096627,0.923069825477899,0.00050409558668526,6.8,5,1,31,2.875,6,31,"N"
"GTM.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.11_1",0.0732015114550146,1.04281718711067,0.0929942596861379,2,3,9,38,9.33333333333333,6,2,"Y"
"GTM.12_1",0.000727625303626134,1.13160782676707,0.0175042379908131,1.2,3,6,49,14.5,6,2,"N"
"GTM.13_1",0.000000699294625094993,0.910320433040898,0.0000743748910166922,9.2,7,7,27,1.69565217391304,6,3,"Y"
"GTM.14_1",0.000501266214458118,0.943695502317335,0.00164800173870805,11.8,4,17,27,1.58333333333333,6,0,"Y"
"GTM.15_1",0.000171994546697807,0.935034039215092,0.000998665525235926,5.4,7,3,28,3.13333333333333,6,3,"Y"
"GTM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.17_1",0.0140044383650029,0.959152208359164,0.0202924053650907,4.6,6,8,27,3.76923076923077,6,0,"Y"
"GTM.18_1",0.10896621740739,0.919418557497234,0.199344595078157,0.2,1,0,47,30,47,13,"N"
"GTM.19_1",0.226526811700111,0.975547279210512,0.237289498818839,1.2,2,2,39,9.33333333333333,7,2,"N"
"GTM.20_1",0.0000958603065075447,0.931849270902,0.000731114966991862,8.4,6,2,28,2.26315789473684,9,1,"N"
"GTM.21_1",0.0336935373490972,0.950148484469334,0.0527993631540709,0.8,1,1,26,11.4,11,26,"N"
"GTM.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
