"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.0602338748614608,0.936780300693973,0.10482637026234,0.4,1,0,31,19.6666666666667,31,25,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.00940326603103281,0.949927031836577,0.0173967190630661,2.2,2,6,21,6.75,21,1,"Y"
"BRA.6_1",0.0228164254055319,1.03794867480102,0.0296194703500527,3.8,4,9,17,3.42857142857143,0,4,"Y"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",0.0119963401792401,0.799213634884844,0.158948600718813,0.2,1,0,54,30,54,6,"N"
"BRA.10_1",0.600291527712045,0.991825108581045,0.601141468292136,5.4,8,21,19,3.13333333333333,0,0,"Y"
"BRA.12_1",0.0134653989291308,0.906104841735054,0.05963051131594,0.4,1,0,45,19.6666666666667,45,5,"N"
"BRA.11_1",0.0804893578455586,0.968563523641301,0.0917938297724591,3,3,0,27,5.2,27,3,"N"
"BRA.13_1",0.10896621740739,0.919418557497234,0.199344595078157,0.2,1,0,47,30,47,13,"N"
"BRA.14_1",0.000000368843655840223,0.906118270204574,0.0000663145219164158,14.6,16,6,11,1.48,0,11,"N"
"BRA.15_1",0.618473066459089,0.987623921367611,0.620679678060443,1,2,2,17,14.5,15,17,"N"
"BRA.16_1",0.448120293418032,1.03349861973777,0.468171109014631,0.2,1,1,40,30,20,40,"N"
"BRA.17_1",0.000113158837273697,0.933688116137834,0.000758984750541199,7.4,3,7,8,1.13793103448276,7,1,"Y"
"BRA.18_1",0.156131485412251,1.04163463243188,0.183307094402009,0.6,2,2,27,19.6666666666667,14,18,"N"
"BRA.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.20_1",0.556153330331217,1.01146033531935,0.558099883698371,1.2,1,3,25,7.85714285714286,3,4,"N"
"BRA.21_1",0.0279381244907602,0.856980121386559,0.15996299385021,0.2,1,0,52,30,52,8,"N"
"BRA.22_1",0.0000281715906852442,1.70588551510576e-20,0.999515740521345,0.2,1,0,58,30,58,2,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
