"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"BRA.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.2_1",0.223065385928605,0.962115703597554,0.250439975896013,0.4,1,0,26,19.6666666666667,26,25,"N"
"BRA.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.5_1",0.0199538420664603,0.958272193696495,0.0286301712237549,2.4,2,6,19,5.88888888888889,16,1,"Y"
"BRA.6_1",0.139266321300273,1.02356911710759,0.14658788602586,4,4,10,18,3.13333333333333,0,0,"Y"
"BRA.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.9_1",0.0685580514646922,0.901158353982017,0.175770351488182,0.2,1,0,49,30,49,11,"N"
"BRA.10_1",0.00930050631125834,0.958645737195594,0.014027204408599,5,3,10,19,2.44444444444444,10,0,"Y"
"BRA.12_1",0.0815558674135153,0.942596482265167,0.124181809617865,0.4,1,0,40,19.6666666666667,40,5,"N"
"BRA.11_1",0.164049256979471,0.976345528737857,0.172654855167017,3.2,3,1,22,4.63636363636364,22,3,"N"
"BRA.13_1",0.264749097445214,0.950010923698573,0.313093109688307,0.2,1,0,42,30,42,18,"N"
"BRA.14_1",0.00157379220143339,0.949913981851027,0.0035529561259542,14,16,4,10,1.58333333333333,7,10,"N"
"BRA.15_1",0.803657772272932,1.00620663186065,0.803958492334693,1,2,2,17,14.5,10,17,"N"
"BRA.16_1",0.227013116294173,1.05828534365267,0.283564216352572,0.2,1,1,45,30,15,45,"N"
"BRA.17_1",0.00140090702180307,0.942711632963918,0.00415788212846333,9,3,7,8,0.878787878787879,2,1,"Y"
"BRA.18_1",0.0410301600113885,0.955005846792877,0.0581393194771437,2.8,5,2,26,9.33333333333333,9,18,"N"
"BRA.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.20_1",0.968088432455584,0.999200071285232,0.968088658803639,1,1,2,25,9.33333333333333,3,6,"N"
"BRA.21_1",0.10896621740739,0.919418557497234,0.199344595078157,0.2,1,0,47,30,47,13,"N"
"BRA.22_1",0.0189830427762622,0.832901517068443,0.158904735622541,0.2,1,0,53,30,53,7,"N"
"BRA.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.26_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"BRA.27_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
