"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"DOM.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.4_1",0.632341851738395,0.99286425304935,0.632926456637984,5.4,4,8,14,2.26315789473684,1,1,"Y"
"DOM.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.6_1",0.00318220963623628,1.50772633135355,0.161936990083142,0.2,1,1,58,30,2,58,"N"
"DOM.7_1",0.448120293418032,0.967587165480422,0.468171109014631,0.2,1,0,38,30,38,22,"N"
"DOM.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.9_1",0.100151916797421,0.97243932238283,0.109553084968409,1.8,1,3,11,5.2,3,10,"N"
"DOM.10_1",0.0189830427762622,0.832901517068443,0.158904735622541,0.2,1,0,53,30,53,7,"N"
"DOM.11_1",0.0176573865517959,0.958375312772467,0.0255346128643073,2.2,2,1,23,5.2,23,5,"N"
"DOM.12_1",0.000605840331233676,0.905151327899629,0.00859856436948849,0.8,1,0,38,11.4,38,2,"N"
"DOM.13_1",0.000396184144909273,1.25584571591299,0.0481068765043754,0.6,2,3,51,19.6666666666667,0,8,"N"
"DOM.14_1",0.00245462345971559,1.07391569357942,0.00976337660620608,1.4,3,6,35,9.33333333333333,5,3,"N"
"DOM.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.17_1",0.957830736322356,1.00093241017967,0.957832055695094,2.2,3,4,18,5.2,2,0,"Y"
"DOM.18_1",0.90338145217817,0.996729776182871,0.903424274103684,0.4,1,0,34,19.6666666666667,34,6,"N"
"DOM.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.20_1",0.00318220963623628,1.50772633135355,0.161936990083142,0.2,1,1,58,30,2,58,"N"
"DOM.21_1",0.0119963401792402,1.25122990443486,0.158948600718813,0.2,1,1,56,30,4,56,"N"
"DOM.22_1",0.0815558674135153,1.06089935493594,0.124181809617864,0.4,1,2,40,19.6666666666667,10,9,"N"
"DOM.23_1",0.00000268924579360785,1.36830955597398,0.0193847759333192,0.6,1,3,52,14.5,1,1,"N"
"DOM.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.26_1",0.103695544694845,0.957512314302442,0.12938118600367,1,2,0,35,14.5,35,5,"N"
"DOM.27_1",0.0205085820091675,0.96442942314626,0.0263298209840596,4.6,3,6,12,2.64705882352941,3,0,"Y"
"DOM.28_1",0.303038208439709,1.03260251537433,0.322987661573102,0.6,2,2,35,19.6666666666667,16,8,"N"
"DOM.30_1",0.000995468596004079,2.0436974359887,0.169515428361077,0.2,1,1,59,30,1,59,"N"
"DOM.29_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.31_1",1.68458802463078e-10,1.17339466061802,0.0000597950755477683,25.6,28,119,16,0.9375,0,0,"Y"
"DOM.32_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
