"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"CUB.1_1",0.952336895463319,1.00178812803567,0.952343143542336,0.8,3,1,46,19.6666666666667,5,46,"N"
"CUB.2_1",0.206276682075139,1.02022790212096,0.212517107077691,2.6,2,8,10,3.76923076923077,0,7,"Y"
"CUB.3_1",0.0155144856871811,1.04841030564752,0.0248522921696061,1.6,2,7,22,6.75,3,4,"Y"
"CUB.4_1",0.485152327494399,1.01278788632118,0.487761407823207,1.6,2,4,26,6.75,0,4,"Y"
"CUB.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.7_1",0.000113387753340688,1.08686196118032,0.00151416430668489,3.4,6,17,37,5.88888888888889,2,6,"Y"
"CUB.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.11_1",0.00923842244154727,1.04222378003071,0.0136770864129891,3.2,3,11,12,3.42857142857143,0,1,"N"
"CUB.12_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"CUB.13_1",0.0384929000461579,1.03248684621133,0.0452732418899705,7.4,10,23,8,2.1,0,0,"Y"
"CUB.14_1",0.647664138612837,1.00736459092437,0.648285429206767,2.2,2,6,16,4.63636363636364,11,5,"Y"
"CUB.15_1",0.000108309896220793,1.06766169804295,0.000626248803787453,8.8,5,24,24,1.81818181818182,5,0,"Y"
"CUB.16_1",0.0428467054703099,1.0321513806517,0.0499985572089586,4.4,3,11,15,2.875,0,0,"Y"
