"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"GTM.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.6_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.6,3,3,60,30,0,60,"N"
"GTM.7_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.4,2,2,60,30,0,60,"N"
"GTM.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.10_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.2,1,1,60,30,0,60,"N"
"GTM.11_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.2,1,1,60,30,0,60,"N"
"GTM.12_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.14_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.2,1,1,60,30,0,60,"N"
"GTM.15_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.2,1,1,60,30,0,60,"N"
"GTM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.17_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.18_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.4,2,2,60,30,0,60,"N"
"GTM.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.20_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.2,1,1,60,30,0,60,"N"
"GTM.21_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"GTM.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
