"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"DOM.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.3_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.4_1",0.00628131107807484,1.04525541312311,0.0102149920098452,4.6,4,17,18,2.64705882352941,1,3,"Y"
"DOM.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.7_1",0.631550114513682,0.985647095501194,0.63450918875977,0.4,1,1,25,19.6666666666667,20,25,"N"
"DOM.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.9_1",0.685619081689169,1.00700585101132,0.686147429149835,1.6,1,3,16,5.88888888888889,3,11,"N"
"DOM.10_1",0.616009089091157,0.978992571900815,0.622720535699393,0.2,1,0,35,30,35,25,"N"
"DOM.11_1",0.203264321612782,1.02162005187779,0.210564400657628,2.6,2,6,18,4.63636363636364,5,5,"Y"
"DOM.12_1",0.52122728503724,0.987169574958627,0.523892599223171,1,1,2,20,9.33333333333333,20,2,"N"
"DOM.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.14_1",0.000955594942118276,1.20300966206577,0.0475273878786832,0.4,1,2,53,19.6666666666667,4,2,"N"
"DOM.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.17_1",0.0801010490713541,1.03346676056681,0.0922017137272569,2,3,7,18,5.88888888888889,4,0,"Y"
"DOM.18_1",0.247999486305843,1.03706031252526,0.272916028928832,0.4,1,2,37,19.6666666666667,16,6,"N"
"DOM.19_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.20_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.21_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.22_1",0.00318220963623628,1.50772633135355,0.161936990083142,0.2,1,1,58,30,2,58,"N"
"DOM.23_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.24_1",0.133657634244644,0.926830036007647,0.215604238657922,0.2,1,0,46,30,46,14,"N"
"DOM.25_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.26_1",0.269251789968436,1.02874281436585,0.284428769771496,1,2,3,35,14.5,17,5,"N"
"DOM.27_1",0.0954015149527037,1.02585997443254,0.102652566496959,4.8,3,7,13,2.875,0,2,"N"
"DOM.28_1",0.0390559081512389,1.14265721839562,0.162940192211706,0.2,1,1,53,30,7,53,"N"
"DOM.30_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.29_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"DOM.31_1",0.0000000106106492481217,1.13609859120061,0.0000563509666632808,5.4,4,25,20,2.64705882352941,0,0,"Y"
"DOM.32_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
